index,time,wether,error,moving,no
2840,2015/2/27 18:00,14.7,0.32824,0.085,479
2841,2015/2/27 19:00,22.6,0.01139,0.0017,322
2842,2015/2/27 20:00,16.47,0.33575,0.0191,51
2843,2015/2/27 21:00,12.81,0.08791,0.0959,483
2844,2015/2/27 22:00,15.84,0.82311,0.0058,26
2845,2015/2/27 23:00,23.83,0.43849,0.0599,80
2846,2015/2/28 0:00,17.23,0.55777,0.0705,313
2847,2015/2/28 1:00,20.18,0.30669,0.0459,101
2848,2015/2/28 2:00,20.04,0.09115,0.0816,69
2849,2015/2/28 3:00,14.22,0.91423,0.0825,392
2850,2015/2/28 4:00,16.96,0.2654,0.0597,155
2851,2015/2/28 5:00,12.82,0.33315,0.053,17
2852,2015/2/28 6:00,12.34,0.16208,0.091,338
2853,2015/2/28 7:00,10.12,0.5238,0.0098,369
2854,2015/2/28 8:00,23.05,0.14793,0.0986,247
2855,2015/2/28 9:00,23.9,0.12733,0.0542,444
2856,2015/2/28 10:00,14.05,0.01932,0.0624,107
2857,2015/2/28 11:00,16.16,0.65286,0.0987,466
2858,2015/2/28 12:00,20.35,0.6568,0.0519,236
2859,2015/2/28 13:00,17.02,0.45874,0.0519,348
2860,2015/2/28 14:00,17.42,0.82127,0.0409,261
2861,2015/2/28 15:00,15.32,0.38438,0.0882,473
2862,2015/2/28 16:00,17.12,0.00694,0.0463,399
2863,2015/2/28 17:00,19.29,0.58435,0.0358,441
2864,2015/2/28 18:00,13.55,0.68692,0.0787,277
2865,2015/2/28 19:00,18.45,0.86637,0.0353,226
2866,2015/2/28 20:00,13.38,0.09356,0.0629,375
2867,2015/2/28 21:00,15.02,0.54528,0.0628,289
2868,2015/2/28 22:00,20.63,0.53615,0.0159,460
2869,2015/2/28 23:00,11.63,0.8469,0.069,58
2870,2015/3/1 0:00,23.54,0.62871,0.0036,91
2871,2015/3/1 1:00,18.77,0.3748,0.0981,188
2872,2015/3/1 2:00,22.45,0.85582,0.0415,302
2873,2015/3/1 3:00,16.16,0.06128,0.0742,153
2874,2015/3/1 4:00,12.43,0.19292,0.0391,405
2875,2015/3/1 5:00,14.22,0.4734,0.014,369
2876,2015/3/1 6:00,17.91,0.32238,0.0212,65
2877,2015/3/1 7:00,20.3,0.59461,0.0265,392
2878,2015/3/1 8:00,12.41,0.5846,0.0834,57
2879,2015/3/1 9:00,19.82,0.02438,0.0264,429
2880,2015/3/1 10:00,13.27,0.9187,0.0686,127
2881,2015/3/1 11:00,10.26,0.17627,0.0516,386
2882,2015/3/1 12:00,12.04,0.17303,0.0118,425
2883,2015/3/1 13:00,12.79,0.0092,0.0801,203
2884,2015/3/1 14:00,23.5,0.14492,0.0336,396
2885,2015/3/1 15:00,15.22,0.71542,0.0627,61
2886,2015/3/1 16:00,12.93,0.99142,0.0813,427
2887,2015/3/1 17:00,11.07,0.47312,0.0699,482
2888,2015/3/1 18:00,11.74,0.62084,0.0364,489
2889,2015/3/1 19:00,20.09,0.88781,0.0242,414
2890,2015/3/1 20:00,20.22,0.56992,0.0331,110
2891,2015/3/1 21:00,24.75,0.45632,0.0339,495
2892,2015/3/1 22:00,16.72,0.49219,0.0657,182
2893,2015/3/1 23:00,22.26,0.214,0.0216,119
2894,2015/3/2 0:00,12.53,0.17585,0.0502,37
2895,2015/3/2 1:00,11.16,0.09649,0.0673,296
2896,2015/3/2 2:00,11.24,0.62878,0.0366,355
2897,2015/3/2 3:00,18.49,0.51575,0.0836,140
2898,2015/3/2 4:00,21.87,0.03321,0.0649,322
2899,2015/3/2 5:00,18.79,0.17256,0.0435,164
2900,2015/3/2 6:00,15.33,0.54076,0.0797,107
2901,2015/3/2 7:00,10.26,0.14331,0.0092,166
2902,2015/3/2 8:00,10.1,0.98344,0.0376,132
2903,2015/3/2 9:00,24.2,0.66952,0.0732,62
2904,2015/3/2 10:00,13.92,0.80387,0.0768,327
2905,2015/3/2 11:00,13.03,0.65339,0.0689,257
2906,2015/3/2 12:00,20.07,0.2129,0.0399,260
2907,2015/3/2 13:00,24.24,0.60964,0.0151,464
2908,2015/3/2 14:00,23.06,0.82309,0.0069,239
2909,2015/3/2 15:00,12.91,0.45125,0.0267,243
2910,2015/3/2 16:00,15.16,0.48207,0.0905,235
2911,2015/3/2 17:00,15.35,0.98178,0.0766,453
2912,2015/3/2 18:00,20.92,0.04564,0.0856,78
2913,2015/3/2 19:00,20.36,0.88685,0.0124,213
2914,2015/3/2 20:00,10.91,0.19,0.0941,488
2915,2015/3/2 21:00,22.34,0.45369,0.0871,71
2916,2015/3/2 22:00,23.92,0.09413,0.055,179
2917,2015/3/2 23:00,18.79,0.6146,0.0064,259
2918,2015/3/3 0:00,21.11,0.21266,0.0665,410
2919,2015/3/3 1:00,16.36,0.01922,0.0963,55
2920,2015/3/3 2:00,23.16,0.2556,0.0422,133
2921,2015/3/3 3:00,18.31,0.48718,0.0096,90
2922,2015/3/3 4:00,15.48,0.45449,0.0052,242
2923,2015/3/3 5:00,22.19,0.16074,0.0419,378
2924,2015/3/3 6:00,12.58,0.76128,0.0759,285
2925,2015/3/3 7:00,11.14,0.65322,0.019,140
2926,2015/3/3 8:00,21.98,0.38544,0.0196,302
2927,2015/3/3 9:00,20.29,0.95015,0.0665,73
2928,2015/3/3 10:00,22.15,0.34421,0.0085,129
2929,2015/3/3 11:00,23.07,0.9644,0.0731,348
2930,2015/3/3 12:00,23.34,0.69313,0.0021,12
2931,2015/3/3 13:00,24.56,0.49676,0.0246,166
2932,2015/3/3 14:00,20.88,0.58281,0.0614,146
2933,2015/3/3 15:00,21.79,0.49662,0.005,34
2934,2015/3/3 16:00,18.62,0.30083,0.0051,337
2935,2015/3/3 17:00,16.47,0.47104,0.0409,90
2936,2015/3/3 18:00,17.87,0.59891,0.0403,219
2937,2015/3/3 19:00,18.85,0.82381,0.0697,244
2938,2015/3/3 20:00,13.17,0.68263,0.0849,162
2939,2015/3/3 21:00,21.15,0.22672,0.0747,271
2940,2015/3/3 22:00,12.23,0.89184,0.0317,109
2941,2015/3/3 23:00,10.06,0.63812,0.0693,389
2942,2015/3/4 0:00,22.72,0.11374,0.0659,79
2943,2015/3/4 1:00,16.87,0.76041,0.021,266
2944,2015/3/4 2:00,16.5,0.21216,0.0832,217
2945,2015/3/4 3:00,19.91,0.65469,0.0286,304
2946,2015/3/4 4:00,22.09,0.24641,0.0053,158
2947,2015/3/4 5:00,23.15,0.64939,0.0171,401
2948,2015/3/4 6:00,14.23,0.06261,0.0502,112
2949,2015/3/4 7:00,23.83,0.73693,0.0247,347
2950,2015/3/4 8:00,21.95,0.90194,0.0095,239
2951,2015/3/4 9:00,18.11,0.56838,0.0291,422
2952,2015/3/4 10:00,22.16,0.98472,0.0284,128
2953,2015/3/4 11:00,11.93,0.93045,0.0599,493
2954,2015/3/4 12:00,17.14,0.17786,0.0168,59
2955,2015/3/4 13:00,18.26,0.34314,0.0966,130
2956,2015/3/4 14:00,12.32,0.29935,0.0565,418
2957,2015/3/4 15:00,18.27,0.02365,0.0608,492
2958,2015/3/4 16:00,15.79,0.31289,0.0665,216
2959,2015/3/4 17:00,22.3,0.89517,0.0291,402
2960,2015/3/4 18:00,11.29,0.86533,0.0979,381
2961,2015/3/4 19:00,11.75,0.72809,0.0061,492
2962,2015/3/4 20:00,22.51,0.95564,0.0508,307
2963,2015/3/4 21:00,22.23,0.05397,0.0799,247
2964,2015/3/4 22:00,16.08,0.61976,0.0872,120
2965,2015/3/4 23:00,14.54,0.58078,0.0141,383
2966,2015/3/5 0:00,18.37,0.44425,0.0884,374
2967,2015/3/5 1:00,18.21,0.2963,0.0415,223
2968,2015/3/5 2:00,16.03,0.01557,0.0827,249
2969,2015/3/5 3:00,13.85,0.11372,0.0103,381
2970,2015/3/5 4:00,15.19,0.43982,0.0172,464
2971,2015/3/5 5:00,14.77,0.55944,0.0235,256
2972,2015/3/5 6:00,24.44,0.91711,0.0231,387
2973,2015/3/5 7:00,24.6,0.28785,0.0109,100
2974,2015/3/5 8:00,24.94,0.10336,0.0621,22
2975,2015/3/5 9:00,14.79,0.91803,0.0938,13
2976,2015/3/5 10:00,11.73,0.17757,0.0262,286
2977,2015/3/5 11:00,11.78,0.99438,0.0185,310
2978,2015/3/5 12:00,12.34,0.44497,0.0048,401
2979,2015/3/5 13:00,19.45,0.16881,0.0196,78
2980,2015/3/5 14:00,11.76,0.31993,0.048,240
2981,2015/3/5 15:00,21.76,0.6973,0.0805,500
2982,2015/3/5 16:00,16.37,0.04874,0.0023,431
2983,2015/3/5 17:00,15.13,0.85863,0.0035,16
2984,2015/3/5 18:00,20.2,0.10089,0.0277,195
2985,2015/3/5 19:00,22.59,0.61872,0.0417,261
2986,2015/3/5 20:00,20.75,0.43855,0.077,100
2987,2015/3/5 21:00,24.14,0.4293,0.0745,187
2988,2015/3/5 22:00,19.98,0.48782,0.0457,173
2989,2015/3/5 23:00,14.38,0.03221,0.0266,24
2990,2015/3/6 0:00,15.37,0.14907,0.0663,330
2991,2015/3/6 1:00,17.99,0.59518,0.0418,302
2992,2015/3/6 2:00,10.3,0.29133,0.0893,181
2993,2015/3/6 3:00,22.02,0.34815,0.0523,74
2994,2015/3/6 4:00,20.99,0.28782,0.0082,443
2995,2015/3/6 5:00,15.71,0.10352,0.0783,50
2996,2015/3/6 6:00,11.06,0.75421,0.057,329
2997,2015/3/6 7:00,13.75,0.12927,0.0395,472
2998,2015/3/6 8:00,19.43,0.26552,0.0372,12
2999,2015/3/6 9:00,21.83,0.71152,0.0911,133
